review_id,review,rating,category,platform,sentiment
1177,Great experience overall. Customer support was very helpful. Honestly.,5,Electronics,Meesho,Positive
1178,Incredible value. Better than I expected. Recommending to friends. Seriously.,4,Beauty,Meesho,Positive
1179,Perfect product! Zero issues. Very impressed with the quality. Honestly.,5,Sports,Amazon,Positive
1180,Product is nothing like advertised. Totally misleading. Honestly.,2,Home,Meesho,Negative
1181,Average quality. Met basic expectations nothing more.,3,Clothing,Amazon,Neutral
1182,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Sports,Nykaa,Positive
1183,Fairly standard product. Looks okay. Average quality. Overall.,3,Beauty,Myntra,Neutral
1184,Incredible value. Better than I expected. Recommending to friends. Overall.,4,Sports,Myntra,Positive
1185,Superb quality and value for money. Totally worth it! Really.,5,Clothing,Nykaa,Positive
1186,"5 stars! Brilliant product, quick shipping, great seller. Overall.",4,Beauty,Meesho,Positive
1187,Fairly standard product. Looks okay. Average quality. Honestly.,3,Electronics,Meesho,Neutral
1188,Very disappointing. Nothing like the description. Really.,1,Electronics,Nykaa,Negative
1189,"5 stars! Brilliant product, quick shipping, great seller.",4,Beauty,Myntra,Positive
1190,Brilliant! Exactly what I needed. Fast and reliable. Seriously.,5,Electronics,Myntra,Positive
1191,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,4,Electronics,Flipkart,Positive
1192,Acceptable quality. Would consider buying again maybe. Honestly.,3,Beauty,Nykaa,Neutral
1193,Great experience overall. Customer support was very helpful. Seriously.,4,Electronics,Flipkart,Positive
1194,This product is absolutely amazing! Highly recommend it.,5,Electronics,Flipkart,Positive
1195,Very disappointing. Nothing like the description. Really.,1,Beauty,Amazon,Negative
1196,Average quality. Met basic expectations nothing more. Honestly.,3,Sports,Flipkart,Neutral
1197,Average quality. Met basic expectations nothing more. Seriously.,3,Electronics,Meesho,Neutral
1198,Terrible quality. Would not recommend to anyone. Seriously.,1,Clothing,Meesho,Negative
1199,Brilliant! Exactly what I needed. Fast and reliable. Overall.,5,Electronics,Nykaa,Positive
1200,Do NOT buy this. Total scam. Returned immediately. Seriously.,1,Sports,Flipkart,Negative
1201,Exceeded my expectations. Great quality and fast delivery. Really.,5,Home,Flipkart,Positive
1202,Awful product. Doesn't work at all. Very frustrated. Honestly.,1,Clothing,Nykaa,Negative
1203,Exceeded my expectations. Great quality and fast delivery. Really.,5,Electronics,Meesho,Positive
1204,This product is absolutely amazing! Highly recommend it. Seriously.,4,Beauty,Nykaa,Positive
1205,It arrived on time. Product works. That's about it. Honestly.,3,Beauty,Flipkart,Neutral
1206,Incredible value. Better than I expected. Recommending to friends.,5,Home,Meesho,Positive
1207,Best purchase I've made this year. Love everything about it!,4,Clothing,Meesho,Positive
1208,Worst purchase ever. Complete waste of money. Overall.,2,Home,Amazon,Negative
1209,Poor quality. Looks cheap and feels cheap.,1,Electronics,Nykaa,Negative
1210,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,4,Beauty,Flipkart,Positive
1211,"Fantastic product, works perfectly. Will definitely buy again. Really.",4,Beauty,Meesho,Positive
1212,Best purchase I've made this year. Love everything about it! Seriously.,4,Beauty,Myntra,Positive
1213,"5 stars! Brilliant product, quick shipping, great seller. Overall.",5,Sports,Meesho,Positive
1214,Perfect product! Zero issues. Very impressed with the quality.,4,Clothing,Flipkart,Positive
1215,Cheap and flimsy. Fell apart on first use. Seriously.,1,Clothing,Meesho,Negative
1216,Do NOT buy this. Total scam. Returned immediately. Really.,2,Beauty,Myntra,Negative
1217,Exceeded my expectations. Great quality and fast delivery. Really.,5,Electronics,Flipkart,Positive
1218,Defective item. Had to return it. Very annoying process. Honestly.,1,Clothing,Amazon,Negative
1219,Superb quality and value for money. Totally worth it! Honestly.,4,Clothing,Flipkart,Positive
1220,"Not bad, not great. Just a regular product. Really.",3,Home,Myntra,Neutral
1221,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Books,Flipkart,Positive
1222,This product is absolutely amazing! Highly recommend it. Overall.,4,Clothing,Amazon,Positive
1223,"Not bad, not great. Just a regular product. Honestly.",3,Clothing,Myntra,Neutral
1224,Outstanding quality! The packaging was excellent too.,4,Clothing,Nykaa,Positive
1225,Neither great nor terrible. Decent for the price. Seriously.,3,Home,Nykaa,Neutral
1226,"Fantastic product, works perfectly. Will definitely buy again. Honestly.",5,Books,Amazon,Positive
1227,Very bad experience. Delayed delivery and broken product. Really.,1,Books,Meesho,Negative
1228,Garbage product. Complete disappointment.,1,Electronics,Meesho,Negative
1229,Product is okay. Nothing special but does the job. Honestly.,3,Beauty,Nykaa,Neutral
1230,Love this product! It works like a charm. Highly satisfied. Honestly.,5,Beauty,Amazon,Positive
1231,"Fantastic product, works perfectly. Will definitely buy again.",4,Electronics,Meesho,Positive
1232,It's fine. Delivery was on time. Product is average. Overall.,3,Books,Flipkart,Neutral
1233,Worst purchase ever. Complete waste of money. Honestly.,1,Beauty,Myntra,Negative
1234,Superb quality and value for money. Totally worth it! Honestly.,4,Home,Flipkart,Positive
1235,It arrived on time. Product works. That's about it. Really.,3,Books,Meesho,Neutral
1236,Terrible product. Broke within a week of use. Honestly.,1,Beauty,Myntra,Negative
1237,Horrible experience. Customer service was useless. Overall.,2,Beauty,Nykaa,Negative
1238,Product is nothing like advertised. Totally misleading. Seriously.,1,Sports,Myntra,Negative
1239,Terrible product. Broke within a week of use. Seriously.,2,Electronics,Meesho,Negative
1240,Great experience overall. Customer support was very helpful. Overall.,4,Books,Flipkart,Positive
1241,Very bad experience. Delayed delivery and broken product.,1,Beauty,Flipkart,Negative
1242,Very happy with this purchase. Exactly as described.,4,Electronics,Meesho,Positive
1243,Product is nothing like advertised. Totally misleading. Really.,1,Books,Myntra,Negative
1244,Acceptable quality. Would consider buying again maybe. Honestly.,3,Books,Amazon,Neutral
1245,Very happy with this purchase. Exactly as described. Honestly.,5,Sports,Nykaa,Positive
1246,"Not bad, not great. Just a regular product.",3,Beauty,Nykaa,Neutral
1247,"Not bad, not great. Just a regular product.",3,Books,Amazon,Neutral
1248,Very well made. Good materials and solid construction. Seriously.,5,Electronics,Meesho,Positive
1249,Works as expected. Nothing extraordinary about it. Seriously.,3,Electronics,Flipkart,Neutral
1250,Perfect product! Zero issues. Very impressed with the quality. Honestly.,4,Clothing,Flipkart,Positive
1251,Waste of money. Stopped working after 2 days. Overall.,1,Home,Nykaa,Negative
1252,"Not bad, not great. Just a regular product. Overall.",3,Home,Meesho,Neutral
1253,Terrible product. Broke within a week of use. Really.,2,Electronics,Amazon,Negative
1254,Neither great nor terrible. Decent for the price.,3,Beauty,Myntra,Neutral
1255,Very happy with this purchase. Exactly as described. Honestly.,5,Sports,Nykaa,Positive
1256,"Not bad, not great. Just a regular product. Honestly.",3,Books,Nykaa,Neutral
1257,Smooth experience from ordering to delivery. Product is top-notch. Really.,5,Books,Flipkart,Positive
1258,Outstanding quality! The packaging was excellent too. Really.,4,Books,Myntra,Positive
1259,Best purchase I've made this year. Love everything about it!,4,Books,Flipkart,Positive
1260,It's fine. Delivery was on time. Product is average. Really.,3,Clothing,Amazon,Neutral
1261,Very happy with this purchase. Exactly as described. Honestly.,4,Books,Myntra,Positive
1262,Love this product! It works like a charm. Highly satisfied. Overall.,4,Books,Flipkart,Positive
1263,Love this product! It works like a charm. Highly satisfied.,4,Books,Amazon,Positive
1264,It arrived on time. Product works. That's about it. Honestly.,3,Clothing,Meesho,Neutral
1265,It's fine. Delivery was on time. Product is average. Seriously.,3,Beauty,Nykaa,Neutral
1266,Fairly standard product. Looks okay. Average quality. Overall.,3,Home,Myntra,Neutral
1267,Average product for average price. Pretty standard. Really.,3,Sports,Meesho,Neutral
1268,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Clothing,Nykaa,Positive
1269,This product is absolutely amazing! Highly recommend it.,5,Clothing,Meesho,Positive
1270,Very happy with this purchase. Exactly as described.,4,Beauty,Flipkart,Positive
1271,Poor quality. Looks cheap and feels cheap. Really.,2,Electronics,Amazon,Negative
1272,Cheap and flimsy. Fell apart on first use.,1,Home,Flipkart,Negative
1273,Great experience overall. Customer support was very helpful. Overall.,4,Home,Flipkart,Positive
1274,Extremely disappointed. Product arrived damaged. Honestly.,2,Books,Amazon,Negative
1275,Very happy with this purchase. Exactly as described. Honestly.,5,Sports,Amazon,Positive
1276,Very well made. Good materials and solid construction. Honestly.,5,Home,Myntra,Positive
1277,Perfect product! Zero issues. Very impressed with the quality. Honestly.,5,Clothing,Nykaa,Positive
1278,Very disappointing. Nothing like the description. Overall.,1,Home,Nykaa,Negative
1279,Average quality. Met basic expectations nothing more.,3,Home,Amazon,Neutral
1280,Incredible value. Better than I expected. Recommending to friends. Honestly.,5,Clothing,Nykaa,Positive
1281,Great experience overall. Customer support was very helpful. Really.,4,Clothing,Meesho,Positive
1282,Superb quality and value for money. Totally worth it! Overall.,4,Sports,Myntra,Positive
1283,Perfect product! Zero issues. Very impressed with the quality. Really.,5,Electronics,Amazon,Positive
1284,Outstanding quality! The packaging was excellent too. Seriously.,5,Beauty,Myntra,Positive
1285,Superb quality and value for money. Totally worth it! Seriously.,4,Electronics,Myntra,Positive
1286,Exceeded my expectations. Great quality and fast delivery.,5,Home,Nykaa,Positive
1287,Outstanding quality! The packaging was excellent too. Seriously.,5,Books,Nykaa,Positive
1288,Terrible product. Broke within a week of use. Really.,2,Sports,Amazon,Negative
1289,Superb quality and value for money. Totally worth it! Overall.,4,Clothing,Amazon,Positive
1290,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",5,Books,Myntra,Positive
1291,Garbage product. Complete disappointment.,1,Clothing,Flipkart,Negative
1292,Terrible quality. Would not recommend to anyone.,1,Books,Myntra,Negative
1293,Works as expected. Nothing extraordinary about it. Overall.,3,Beauty,Myntra,Neutral
1294,Great experience overall. Customer support was very helpful. Really.,5,Electronics,Flipkart,Positive
1295,Do NOT buy this. Total scam. Returned immediately. Honestly.,2,Books,Flipkart,Negative
1296,Best purchase I've made this year. Love everything about it! Really.,4,Sports,Nykaa,Positive
1297,Awful product. Doesn't work at all. Very frustrated. Honestly.,1,Home,Amazon,Negative
1298,Best purchase I've made this year. Love everything about it! Honestly.,4,Books,Myntra,Positive
1299,Very disappointing. Nothing like the description.,2,Sports,Myntra,Negative
1300,Outstanding quality! The packaging was excellent too. Seriously.,4,Clothing,Flipkart,Positive
1301,It's fine. Delivery was on time. Product is average. Really.,3,Books,Flipkart,Neutral
1302,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Electronics,Amazon,Positive
1303,Product is nothing like advertised. Totally misleading. Seriously.,2,Clothing,Amazon,Negative
1304,Incredible value. Better than I expected. Recommending to friends. Honestly.,4,Electronics,Myntra,Positive
1305,Outstanding quality! The packaging was excellent too. Seriously.,4,Electronics,Nykaa,Positive
1306,Very well made. Good materials and solid construction. Really.,4,Beauty,Myntra,Positive
1307,Best purchase I've made this year. Love everything about it!,5,Books,Myntra,Positive
1308,Love this product! It works like a charm. Highly satisfied.,4,Sports,Amazon,Positive
1309,Great experience overall. Customer support was very helpful.,4,Clothing,Flipkart,Positive
1310,It's fine. Delivery was on time. Product is average.,3,Electronics,Amazon,Neutral
1311,Acceptable quality. Would consider buying again maybe. Honestly.,3,Books,Nykaa,Neutral
1312,Incredible value. Better than I expected. Recommending to friends. Really.,4,Books,Meesho,Positive
1313,Love this product! It works like a charm. Highly satisfied. Honestly.,4,Electronics,Myntra,Positive
1314,Exceeded my expectations. Great quality and fast delivery. Honestly.,4,Books,Myntra,Positive
1315,Terrible product. Broke within a week of use. Overall.,1,Home,Amazon,Negative
1316,Superb quality and value for money. Totally worth it! Honestly.,5,Clothing,Nykaa,Positive
1317,Brilliant! Exactly what I needed. Fast and reliable. Really.,5,Electronics,Meesho,Positive
1318,Fairly standard product. Looks okay. Average quality. Really.,3,Electronics,Meesho,Neutral
1319,Extremely disappointed. Product arrived damaged.,2,Beauty,Amazon,Negative
1320,"5 stars! Brilliant product, quick shipping, great seller.",5,Electronics,Flipkart,Positive
1321,"Fantastic product, works perfectly. Will definitely buy again. Really.",5,Sports,Meesho,Positive
1322,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Books,Nykaa,Positive
1323,Product is nothing like advertised. Totally misleading. Overall.,2,Home,Nykaa,Negative
