date,category,region,units_sold,discount_pct,sales_amount
2022-10-22,Electronics,South,4,0.08,7936.74
2022-05-22,Clothing,South,4,0.33,3926.28
2023-03-16,Clothing,West,39,0.22,3025.32
2023-09-30,Food,South,40,0.06,1553.23
2021-10-19,Sports,West,17,0.2,4403.49
2022-07-05,Food,South,37,0.17,1501.64
2023-04-29,Food,West,39,0.35,1847.18
2023-02-08,Sports,South,29,0.05,3730.48
2023-07-15,Furniture,South,36,0.35,11440.72
2021-06-04,Electronics,North,38,0.2,7543.72
2021-07-10,Food,South,39,0.16,1331.44
2023-04-06,Sports,South,37,0.06,4059.31
2023-11-22,Clothing,South,35,0.28,4749.52
2022-07-24,Sports,West,7,0.37,4227.82
2023-01-26,Clothing,North,27,0.15,4505.04
2023-07-21,Food,North,28,0.1,964.95
2023-09-27,Clothing,North,22,0.22,3349.41
2022-11-02,Clothing,West,14,0.32,3749.33
2021-01-06,Furniture,East,7,0.0,17416.21
2021-07-10,Clothing,West,37,0.25,3022.6
2023-07-28,Clothing,West,22,0.24,3398.23
2023-01-04,Sports,North,5,0.13,6313.66
2021-05-10,Clothing,West,2,0.18,2949.83
2023-12-31,Food,North,27,0.1,2472.38
2023-03-26,Sports,West,21,0.32,3467.27
2022-03-23,Furniture,South,38,0.25,11719.1
2023-05-30,Sports,North,15,0.21,3726.68
2022-03-10,Furniture,East,21,0.16,11512.56
2023-10-11,Food,South,10,0.12,1320.35
2022-07-04,Clothing,East,23,0.33,2895.59
2022-10-24,Food,North,39,0.18,1268.85
2022-08-04,Furniture,East,5,0.2,11871.63
2022-11-23,Food,East,1,0.21,819.25
2021-09-25,Food,West,13,0.18,1692.85
2023-09-21,Clothing,South,21,0.1,2797.19
2022-12-05,Food,North,26,0.05,2046.72
2021-04-10,Food,East,45,0.04,805.86
2021-04-05,Food,South,21,0.3,2275.5
2021-07-23,Food,North,18,0.09,2299.17
2023-07-31,Furniture,West,37,0.02,11165.72
2021-02-03,Food,North,45,0.32,1382.23
2021-09-12,Furniture,South,32,0.06,12463.9
2021-11-20,Sports,South,36,0.25,5820.73
2023-06-23,Furniture,South,17,0.14,11696.93
2023-07-24,Furniture,North,35,0.05,11664.46
2021-01-02,Electronics,South,49,0.17,12156.35
2023-05-27,Furniture,West,11,0.01,13307.7
2022-02-19,Electronics,North,21,0.34,8413.95
2021-09-28,Furniture,North,26,0.21,11445.72
2022-09-11,Food,East,4,0.06,1185.56
2021-11-22,Clothing,South,34,0.09,4366.12
2022-07-16,Furniture,West,48,0.18,11570.42
2021-07-11,Food,East,18,0.08,977.16
2023-01-09,Electronics,West,40,0.11,12374.96
2022-05-28,Clothing,North,35,0.21,2748.53
2021-06-18,Clothing,North,41,0.33,3185.91
2023-02-01,Food,West,29,0.16,2391.21
2021-12-05,Food,North,29,0.29,1987.83
2021-04-17,Food,North,38,0.35,1637.31
2023-03-23,Electronics,West,42,0.09,7488.19
2022-09-18,Food,West,21,0.32,1707.76
2022-04-25,Furniture,North,42,0.3,12650.02
2023-05-30,Furniture,South,13,0.14,12624.22
2021-07-06,Food,North,49,0.4,1521.15
2021-07-14,Sports,West,41,0.11,3740.52
2021-01-03,Sports,South,17,0.1,6118.4
2022-03-14,Clothing,West,9,0.31,3025.56
2023-09-04,Clothing,North,41,0.17,3230.57
2021-06-09,Sports,East,1,0.13,3682.76
2021-09-29,Sports,North,2,0.07,3799.92
2022-04-09,Furniture,North,48,0.31,11890.85
2023-11-30,Food,East,29,0.31,2583.23
2023-07-01,Electronics,South,33,0.23,8399.59
2021-01-20,Electronics,South,10,0.38,11784.22
2021-01-17,Clothing,South,40,0.13,3924.51
2022-12-05,Clothing,West,21,0.09,4681.32
2021-09-04,Food,West,28,0.27,1865.96
2023-05-15,Furniture,South,11,0.3,11932.92
2021-09-28,Sports,East,34,0.09,3643.2
2023-09-06,Furniture,East,8,0.03,11761.02
2021-05-26,Electronics,West,22,0.32,8819.67
2022-04-14,Furniture,South,8,0.39,12110.87
2023-02-24,Furniture,North,49,0.26,12506.7
2021-07-02,Clothing,West,15,0.11,2598.45
2021-07-29,Food,South,17,0.4,2105.12
2021-07-31,Sports,East,23,0.36,4447.34
2022-10-04,Sports,West,24,0.21,3948.79
2023-01-23,Furniture,West,45,0.33,18304.47
2022-09-05,Electronics,South,19,0.33,8646.97
2021-10-08,Electronics,North,5,0.37,7445.99
2023-02-23,Electronics,South,32,0.34,7737.13
2021-09-30,Food,North,44,0.26,1762.02
2021-10-20,Food,West,1,0.24,1510.12
2021-05-21,Sports,East,23,0.19,4205.64
2023-12-23,Food,East,37,0.25,2594.08
2021-01-18,Furniture,North,8,0.32,18249.31
2021-12-03,Food,South,13,0.39,2123.58
2023-06-21,Electronics,East,8,0.19,7908.02
2022-12-21,Furniture,East,23,0.23,18777.67
2022-03-13,Clothing,North,43,0.18,3043.1
2021-11-07,Electronics,South,1,0.27,12677.66
2023-04-24,Food,South,45,0.25,2212.41
2023-06-26,Furniture,South,24,0.01,11609.53
2022-03-21,Clothing,West,35,0.22,3367.75
2021-06-27,Clothing,South,24,0.04,2459.89
2021-07-25,Sports,West,17,0.01,4808.58
2021-10-14,Food,South,5,0.32,1594.28
2021-09-10,Sports,North,20,0.1,4070.01
2023-02-26,Clothing,South,21,0.14,2567.44
2022-12-21,Sports,North,40,0.03,5696.6
2023-05-30,Electronics,West,31,0.07,8113.09
2022-10-07,Furniture,South,46,0.31,12045.5
2021-10-14,Clothing,East,36,0.2,2807.44
2022-05-23,Food,North,11,0.35,1939.17
2022-07-22,Sports,East,15,0.16,3998.77
2021-06-22,Sports,West,19,0.11,3494.67
2022-05-24,Food,North,7,0.14,1860.19
2022-08-07,Sports,South,28,0.29,3420.36
2021-02-24,Sports,West,43,0.22,3038.28
2022-09-10,Food,West,5,0.36,1548.08
2022-02-25,Electronics,West,5,0.24,7484.66
2023-11-27,Clothing,West,30,0.2,4589.06
2023-11-10,Electronics,East,32,0.31,12408.18
2022-01-22,Food,South,8,0.38,2742.25
2023-03-14,Food,West,10,0.14,1748.82
2022-08-29,Furniture,South,38,0.1,11336.97
2021-04-22,Clothing,East,47,0.25,2639.92
2022-05-06,Clothing,East,32,0.2,3002.71
2023-10-11,Food,South,48,0.4,1507.54
2023-03-02,Furniture,West,28,0.18,11529.05
2021-08-19,Clothing,East,17,0.03,2768.78
2022-05-09,Furniture,East,31,0.39,12405.18
2023-10-21,Food,North,8,0.34,1751.87
2021-05-26,Food,West,40,0.07,1345.77
2023-12-18,Clothing,North,25,0.36,5014.83
2021-01-25,Food,West,9,0.14,1586.75
2023-01-10,Food,East,2,0.15,2661.1
2022-10-11,Sports,North,15,0.36,4342.3
2021-09-28,Electronics,West,3,0.21,8373.35
2023-03-04,Clothing,West,49,0.06,3148.23
2023-05-12,Electronics,East,36,0.15,7673.38
2023-01-19,Furniture,West,4,0.29,18296.0
2021-12-20,Furniture,North,14,0.07,17792.19
2023-08-23,Furniture,South,41,0.24,12102.62
2021-05-30,Furniture,North,41,0.28,11636.05
2021-02-04,Electronics,North,25,0.14,7827.55
2021-05-19,Sports,North,10,0.28,3928.38
2021-01-29,Electronics,South,21,0.35,12199.86
2022-06-21,Sports,North,36,0.19,4283.6
2022-03-18,Food,South,12,0.15,2347.85
2021-03-23,Electronics,South,27,0.1,8074.06
2021-05-04,Sports,North,40,0.24,3526.14
2023-03-27,Furniture,East,2,0.35,12399.98
2023-11-04,Electronics,East,13,0.13,12168.82
2022-08-10,Sports,South,32,0.16,3904.81
2023-10-24,Food,North,31,0.16,1299.76
2023-05-01,Sports,East,16,0.22,3690.88
2023-05-18,Furniture,East,32,0.09,11674.27
2023-04-04,Food,North,32,0.33,889.77
2021-06-18,Sports,South,34,0.12,4482.75
2021-11-09,Food,South,11,0.28,2467.4
2022-07-23,Electronics,South,10,0.21,8046.53
2021-06-21,Electronics,East,15,0.23,7689.63
2022-09-27,Sports,South,17,0.07,4544.68
2021-06-11,Electronics,South,40,0.29,7289.68
2023-11-14,Sports,South,18,0.08,5934.5
2022-02-21,Electronics,South,9,0.05,8491.07
2021-11-15,Sports,North,25,0.22,5003.69
2022-11-01,Clothing,South,40,0.28,4588.02
2023-03-12,Sports,South,14,0.02,3669.92
2021-05-16,Electronics,East,25,0.03,8060.58
2022-09-28,Sports,North,22,0.32,3812.77
2023-06-15,Furniture,North,30,0.32,12296.85
2022-05-04,Sports,South,20,0.1,4616.27
2021-04-29,Clothing,East,21,0.25,4256.66
2022-05-16,Electronics,East,44,0.18,7943.3
2021-06-26,Furniture,East,32,0.25,12368.99
2023-06-09,Food,North,46,0.35,1671.08
2021-08-26,Furniture,North,49,0.03,12208.04
2023-07-18,Furniture,South,21,0.31,12737.9
2021-04-23,Clothing,East,35,0.2,2657.9
2022-09-26,Food,East,32,0.23,1320.86
2021-12-26,Electronics,East,30,0.26,11912.26
2021-09-02,Clothing,North,39,0.37,2507.58
2021-01-26,Sports,South,49,0.02,5999.26
2021-10-09,Food,West,12,0.01,1828.98
2021-01-24,Furniture,East,41,0.07,18414.18
2021-12-02,Sports,South,47,0.39,5908.09
2023-10-14,Furniture,South,18,0.29,12571.02
2022-12-12,Electronics,South,21,0.25,10963.11
2023-12-08,Furniture,South,13,0.02,19162.69
2023-11-26,Sports,South,21,0.35,6283.63
2022-06-15,Food,East,8,0.33,1284.78
2021-12-08,Electronics,South,46,0.27,12231.05
2023-02-01,Sports,West,40,0.14,3923.61
2021-09-17,Furniture,South,46,0.03,10955.39
2022-07-05,Electronics,West,7,0.23,8023.45
2021-08-30,Electronics,South,23,0.29,8455.75
2021-03-02,Clothing,North,44,0.04,3481.9
2022-11-18,Food,North,32,0.25,2375.85
2023-05-30,Furniture,East,11,0.11,12478.89
2022-07-12,Clothing,South,22,0.31,3217.72
2023-12-09,Food,North,22,0.22,2361.29
2021-05-11,Clothing,South,43,0.05,2655.5
2022-06-23,Sports,East,25,0.21,3826.39
2021-06-07,Food,East,22,0.16,1371.82
2023-10-14,Sports,North,28,0.07,4142.74
2023-07-22,Furniture,South,29,0.34,12401.58
2023-11-13,Clothing,North,13,0.0,4192.79
2023-01-08,Sports,West,18,0.12,5304.12
2021-04-24,Food,East,2,0.01,2219.88
2023-10-21,Sports,West,29,0.04,3515.69
2021-12-08,Clothing,East,21,0.12,4745.05
2023-01-24,Clothing,South,15,0.02,4626.59
2021-11-19,Clothing,North,27,0.24,4327.83
2022-06-07,Clothing,North,31,0.03,3303.73
2021-07-30,Food,South,15,0.28,896.19
2021-08-25,Clothing,South,23,0.02,3815.36
2022-04-13,Electronics,West,24,0.02,9317.44
2023-11-09,Electronics,West,44,0.12,12615.46
2021-01-06,Sports,South,13,0.36,5594.95
2021-04-01,Sports,North,22,0.26,2837.16
2021-01-26,Electronics,West,43,0.31,12238.68
2022-05-16,Clothing,West,37,0.06,2353.31
2021-04-05,Sports,East,33,0.33,3793.42
2023-08-25,Food,East,3,0.0,2261.41
2023-01-16,Electronics,East,19,0.09,12811.84
2023-02-24,Food,South,23,0.25,2365.83
2021-11-04,Food,North,29,0.15,2299.21
2022-01-02,Clothing,North,30,0.39,4948.3
2021-03-14,Clothing,West,39,0.01,2004.28
2023-05-09,Clothing,South,44,0.4,2250.42
2022-04-05,Food,East,47,0.25,1355.9
2022-10-22,Clothing,North,25,0.22,3420.65
2022-05-24,Furniture,South,37,0.02,11786.79
2023-05-03,Food,West,47,0.11,1901.33
2022-10-18,Clothing,East,8,0.37,2423.22
2022-07-10,Clothing,North,42,0.14,3051.02
2021-06-09,Food,South,16,0.26,1774.94
2023-02-03,Electronics,South,8,0.4,8378.7
2021-09-02,Clothing,West,1,0.11,2774.22
2023-10-26,Furniture,West,44,0.23,12014.33
2021-04-18,Electronics,North,5,0.28,7229.63
2022-01-03,Furniture,South,3,0.07,17947.46
2022-04-03,Electronics,North,1,0.06,8540.84
2023-11-23,Furniture,West,4,0.18,17868.55
2021-04-05,Clothing,East,40,0.15,2626.03
2023-04-02,Furniture,South,35,0.29,12390.71
2021-05-22,Electronics,West,32,0.03,9142.6
2023-08-11,Furniture,South,42,0.39,13086.64
2022-08-02,Furniture,West,34,0.01,12130.71
2022-09-29,Furniture,East,43,0.24,12385.25
2022-11-02,Clothing,West,25,0.23,5319.31
2021-06-26,Clothing,East,10,0.05,3120.65
2023-07-25,Furniture,South,21,0.06,12230.66
2021-01-17,Sports,West,46,0.32,5838.52
2023-01-26,Electronics,East,39,0.36,13183.99
2022-02-15,Electronics,West,27,0.11,8359.38
2022-08-21,Clothing,North,27,0.18,2866.36
2022-09-15,Sports,South,2,0.14,3712.33
2022-05-12,Sports,North,41,0.03,3071.4
2023-08-09,Sports,West,48,0.27,3209.74
2023-01-25,Electronics,North,13,0.33,11636.93
2023-10-08,Clothing,West,9,0.12,3464.16
2022-02-05,Clothing,South,36,0.4,3163.06
2022-05-18,Electronics,North,22,0.03,7372.6
2021-11-05,Furniture,North,42,0.26,17536.74
2021-01-14,Sports,South,26,0.18,6140.8
2023-04-20,Food,East,12,0.18,2336.74
2021-02-18,Food,East,17,0.18,949.02
2022-04-23,Furniture,South,14,0.1,12229.47
2022-12-11,Clothing,East,14,0.29,4277.28
2021-01-20,Clothing,North,34,0.29,4291.79
2022-11-18,Electronics,South,20,0.11,11413.29
2021-01-03,Sports,South,11,0.33,6313.25
2023-02-10,Food,North,16,0.13,1256.86
2022-09-22,Furniture,North,31,0.29,11824.24
2021-08-01,Food,East,6,0.05,1992.16
2022-02-25,Sports,South,19,0.07,4518.25
2023-12-22,Electronics,East,37,0.13,11635.09
2022-05-03,Furniture,East,4,0.24,12148.47
2023-05-10,Electronics,North,47,0.26,8453.13
2023-10-05,Electronics,East,4,0.16,7908.27
2021-05-03,Furniture,North,20,0.03,12335.2
2021-10-19,Furniture,East,10,0.15,11840.72
2022-07-28,Furniture,South,24,0.28,11826.92
2021-07-10,Electronics,South,35,0.27,7533.91
2021-03-31,Food,North,26,0.06,2356.0
2022-04-20,Food,North,37,0.0,1257.82
2023-12-01,Food,East,38,0.3,1849.4
2023-04-26,Electronics,South,21,0.04,7477.31
2023-02-02,Furniture,North,40,0.03,12042.26
2023-07-28,Food,West,39,0.0,991.52
2021-06-23,Clothing,West,21,0.17,2643.72
2021-07-15,Electronics,West,10,0.2,8399.48
2023-11-02,Furniture,South,38,0.26,18224.36
2021-10-01,Furniture,East,46,0.12,11327.34
2023-03-19,Electronics,West,4,0.28,8362.41
2021-06-03,Food,South,45,0.07,1516.39
2021-05-08,Food,East,20,0.33,2068.58
2023-06-10,Electronics,East,17,0.23,8708.99
2021-09-25,Clothing,South,7,0.23,2195.66
2022-04-30,Clothing,South,4,0.08,3382.32
2022-08-21,Clothing,North,29,0.03,3817.41
2022-06-19,Sports,South,14,0.19,4104.82
2022-10-08,Electronics,East,3,0.25,8344.11
2023-03-16,Clothing,East,24,0.04,3112.48
2022-10-31,Sports,North,37,0.38,4489.71
2022-10-14,Clothing,South,16,0.39,3191.75
2023-07-17,Clothing,North,4,0.22,1988.81
2022-07-11,Furniture,East,24,0.38,11939.4
2022-04-24,Electronics,West,34,0.07,7907.09
2021-06-02,Electronics,West,30,0.01,8356.89
2022-02-20,Sports,North,18,0.02,4588.42
2021-10-06,Clothing,West,19,0.24,2886.16
2021-08-12,Food,West,31,0.02,887.56
2021-11-15,Food,West,19,0.38,2403.11
2021-08-05,Sports,South,49,0.06,3612.03
2021-12-03,Furniture,South,46,0.12,17696.97
2023-07-10,Clothing,South,19,0.33,4191.05
2023-08-13,Furniture,South,22,0.09,11661.14
2022-10-06,Clothing,West,24,0.1,2217.56
2023-04-13,Clothing,East,45,0.26,3301.79
2021-09-05,Sports,North,12,0.11,4353.53
2023-01-04,Clothing,East,30,0.09,4939.29
2022-03-02,Clothing,North,38,0.1,3419.93
2023-07-15,Food,South,31,0.2,1572.8
2022-09-24,Electronics,East,36,0.39,8078.06
2023-08-07,Clothing,West,19,0.33,3469.78
2022-06-27,Electronics,East,48,0.11,8804.3
2021-09-03,Furniture,West,45,0.15,11369.64
2021-07-05,Clothing,East,36,0.19,2695.85
2021-11-19,Food,North,30,0.39,2563.97
2022-09-16,Furniture,East,49,0.07,12127.44
2021-03-24,Food,East,33,0.14,604.72
2022-03-17,Food,South,18,0.29,1213.37
2022-11-03,Sports,South,49,0.39,6151.34
2021-10-31,Food,East,28,0.06,1506.3
2021-07-06,Electronics,West,47,0.09,7820.53
2022-05-24,Electronics,West,11,0.09,9172.03
2022-12-30,Food,South,45,0.01,2237.55
2023-03-23,Electronics,West,33,0.24,8115.52
2023-11-18,Furniture,South,17,0.27,18066.48
2021-04-11,Electronics,North,6,0.24,8105.83
2022-09-05,Clothing,East,4,0.03,3018.86
2022-06-17,Furniture,West,20,0.03,10958.82
2021-12-23,Electronics,West,48,0.08,11504.9
2021-03-05,Sports,South,47,0.12,3842.57
2023-04-09,Furniture,South,27,0.31,12406.36
2023-07-16,Sports,East,15,0.06,3850.36
2022-05-27,Sports,East,6,0.02,3584.31
2021-07-13,Clothing,South,47,0.16,3472.16
2023-08-05,Clothing,East,14,0.17,3675.55
2021-07-28,Electronics,East,11,0.18,7233.64
2021-10-14,Electronics,North,39,0.33,8048.46
2021-09-06,Food,West,9,0.04,164.92
2021-01-25,Clothing,South,26,0.28,4344.29
2021-05-07,Electronics,South,16,0.14,8942.22
2022-04-01,Furniture,South,5,0.12,12045.97
2021-09-25,Electronics,South,10,0.37,7309.46
2022-02-10,Electronics,East,3,0.1,7321.77
2023-04-01,Furniture,North,13,0.26,11533.68
2023-02-02,Furniture,North,43,0.11,11664.16
2021-06-22,Furniture,South,49,0.2,11053.61
2022-06-15,Sports,East,30,0.31,4164.63
2021-06-03,Furniture,West,45,0.35,12271.94
2021-02-14,Clothing,South,6,0.34,2824.9
2021-05-13,Sports,East,17,0.23,5022.86
2022-02-09,Electronics,West,45,0.1,7785.26
2023-06-28,Food,South,19,0.26,2101.4
2021-09-21,Furniture,West,42,0.28,11306.15
2021-07-08,Furniture,South,35,0.0,12149.97
2022-11-11,Food,East,46,0.18,2475.03
2021-09-08,Clothing,South,26,0.34,2644.7
2021-03-29,Food,North,5,0.2,1583.61
2023-08-03,Sports,North,29,0.12,3639.62
2021-04-14,Food,South,37,0.35,1344.04
2021-12-11,Sports,South,20,0.06,5858.55
2023-06-07,Electronics,South,49,0.08,7297.29
2023-03-20,Furniture,East,21,0.27,12261.44
2023-10-14,Furniture,North,10,0.14,12295.99
2021-03-02,Sports,East,5,0.29,3813.32
2023-02-23,Clothing,South,36,0.06,3121.02
2023-05-24,Clothing,North,6,0.1,2540.12
2021-12-20,Clothing,North,26,0.06,3873.84
2022-12-26,Sports,West,4,0.38,5800.03
2022-03-16,Clothing,West,39,0.16,3345.51
2022-01-19,Clothing,South,39,0.13,4462.29
2022-07-18,Clothing,West,35,0.01,2780.75
2022-07-28,Electronics,North,1,0.06,8167.83
2023-07-03,Electronics,South,24,0.17,7542.07
2021-11-01,Furniture,West,36,0.03,17386.87
2021-03-12,Food,West,6,0.2,1323.64
2022-05-19,Sports,North,41,0.18,3574.97
2022-08-28,Electronics,East,46,0.31,7405.23
2023-10-19,Clothing,East,44,0.26,3451.97
2023-04-24,Clothing,North,31,0.18,4101.5
2023-09-09,Food,East,20,0.09,722.69
2021-05-05,Clothing,West,24,0.29,2792.05
2021-06-29,Food,South,25,0.28,1587.23
2022-07-27,Food,South,36,0.06,639.7
2023-02-24,Furniture,North,21,0.37,11888.62
2021-10-09,Sports,West,30,0.03,3924.95
2023-05-09,Sports,East,24,0.02,4239.98
2022-02-13,Sports,North,44,0.07,3613.63
2023-12-13,Sports,North,42,0.36,5717.74
2022-05-26,Food,South,30,0.21,1985.74
2021-02-09,Clothing,North,22,0.32,3209.71
2023-02-23,Food,North,28,0.09,1863.99
2023-01-06,Furniture,North,7,0.2,17122.96
2023-09-10,Food,South,35,0.14,1165.84
2023-09-20,Clothing,South,28,0.33,3758.13
2022-12-06,Sports,East,14,0.01,5958.03
2023-10-26,Electronics,South,10,0.1,7937.14
2022-10-21,Furniture,South,16,0.06,11958.87
2023-03-07,Electronics,South,16,0.34,8785.0
2022-07-08,Clothing,South,31,0.19,2626.89
2022-01-04,Clothing,East,42,0.16,4835.73
2021-02-23,Electronics,West,25,0.18,8131.97
2022-10-16,Clothing,North,13,0.39,2316.9
2022-03-25,Electronics,North,6,0.34,7850.69
2021-03-02,Clothing,South,44,0.28,2583.1
2022-07-30,Clothing,West,9,0.12,2363.38
2021-04-30,Furniture,North,45,0.07,12598.21
2023-08-25,Food,North,36,0.37,890.02
2023-12-21,Electronics,West,43,0.17,12374.65
2023-01-03,Sports,North,20,0.11,5569.19
2022-04-22,Furniture,South,18,0.19,12678.71
2021-11-23,Furniture,West,43,0.37,17790.09
2021-07-25,Food,West,21,0.15,1667.83
2022-05-23,Clothing,North,4,0.23,2716.86
2022-05-09,Sports,East,33,0.32,2916.49
2022-06-30,Furniture,West,27,0.17,11166.23
2023-12-29,Furniture,East,7,0.09,17050.97
2021-04-25,Clothing,West,6,0.4,3126.91
2022-03-26,Furniture,North,15,0.38,11985.67
2023-03-07,Sports,West,18,0.34,4297.34
2022-12-28,Food,North,32,0.28,1910.41
2021-12-22,Sports,West,11,0.12,4914.35
2021-12-27,Furniture,West,20,0.37,18650.96
2022-04-30,Electronics,South,24,0.11,8494.98
2022-10-14,Food,West,15,0.32,1686.95
2023-01-05,Sports,East,48,0.37,6555.44
2021-02-27,Food,South,7,0.24,1449.2
2022-12-22,Food,East,21,0.32,2382.59
2021-10-19,Clothing,North,42,0.32,2648.18
2022-01-21,Food,North,26,0.08,1714.65
2023-10-06,Food,East,44,0.27,711.66
2022-09-25,Furniture,South,14,0.04,11623.62
2021-12-26,Sports,West,37,0.2,7330.99
2023-10-02,Furniture,South,21,0.06,11239.86
2021-03-19,Electronics,South,18,0.17,7531.17
2021-07-04,Food,East,5,0.33,1556.53
2021-04-26,Sports,West,3,0.39,5198.73
2022-04-22,Food,North,23,0.13,975.16
2022-03-25,Electronics,West,26,0.21,7685.69
2021-02-10,Food,West,37,0.2,1835.75
2023-12-15,Furniture,South,24,0.38,18307.47
2023-09-06,Electronics,South,49,0.19,7652.74
2021-01-02,Sports,North,19,0.28,5583.01
2022-11-11,Clothing,South,25,0.37,4723.95
2022-02-17,Electronics,South,21,0.15,7848.09
2021-09-25,Clothing,West,12,0.36,3143.75
2022-11-29,Furniture,North,41,0.37,17915.33
2021-12-30,Electronics,North,33,0.37,12175.67
2022-10-25,Electronics,East,4,0.11,8227.41
2021-05-02,Sports,East,42,0.16,3026.11
2021-02-14,Food,North,7,0.35,1268.49
2021-10-30,Clothing,West,22,0.14,3166.85
2021-10-18,Food,East,33,0.24,1905.29
2021-08-16,Food,South,17,0.05,1334.01
2023-12-14,Furniture,South,24,0.02,17077.72
2023-01-18,Furniture,North,34,0.16,18624.56
2021-05-29,Sports,West,28,0.23,4427.83
2023-02-05,Electronics,East,43,0.16,8052.73
2023-03-22,Sports,East,41,0.23,3767.74
2021-07-26,Clothing,East,39,0.21,3300.16
2022-11-21,Furniture,North,22,0.27,17772.52
2022-09-11,Sports,South,49,0.26,4438.0
2022-10-23,Clothing,West,17,0.17,3898.38
2021-10-07,Clothing,South,34,0.17,2756.19
2021-11-19,Clothing,West,6,0.06,4890.22
2023-06-14,Electronics,West,46,0.21,7672.43
2023-09-25,Clothing,West,6,0.23,3513.68
2022-10-12,Food,East,34,0.19,1376.74
2021-12-23,Sports,West,1,0.13,6723.91
2023-01-01,Sports,West,10,0.29,5861.17
2022-04-03,Clothing,North,21,0.03,2551.14
2021-12-26,Sports,West,5,0.37,5832.83
2023-02-14,Sports,South,2,0.01,3888.47
2022-09-21,Sports,East,22,0.38,4118.17
2022-08-27,Electronics,East,48,0.18,7835.56
2021-09-18,Sports,South,2,0.17,4122.74
2021-12-30,Food,North,10,0.1,2381.56
2021-01-04,Sports,East,34,0.0,5786.28
2023-03-13,Clothing,West,16,0.11,3164.2
2021-03-08,Sports,North,48,0.04,3706.88
2022-01-08,Clothing,West,39,0.26,5499.91
2022-10-14,Food,East,22,0.13,1649.56
2022-03-29,Clothing,East,12,0.31,3306.16
2021-08-02,Electronics,North,24,0.08,7902.33
2023-10-14,Clothing,West,47,0.36,2639.7
2021-10-16,Sports,North,40,0.21,4418.0
2022-11-10,Clothing,North,38,0.05,4664.94
2021-06-09,Clothing,West,10,0.16,1693.37
2022-05-03,Sports,South,35,0.08,4962.82
2022-12-12,Sports,South,49,0.08,6368.91
2022-10-17,Furniture,East,32,0.2,11809.47
2021-12-10,Clothing,South,7,0.27,4802.82
2021-07-01,Food,North,21,0.36,1710.82
2022-11-19,Electronics,South,20,0.2,12247.64
2023-07-04,Furniture,East,26,0.39,11564.73
2021-01-24,Food,South,4,0.38,2285.58
2022-06-28,Furniture,West,46,0.35,12151.04
2022-03-06,Sports,East,22,0.2,4615.95
2022-05-27,Furniture,East,15,0.06,12051.3
2021-05-19,Furniture,East,40,0.09,12215.6
2022-12-19,Furniture,North,21,0.26,17544.86
2022-06-10,Food,West,15,0.17,1533.64
2021-08-10,Clothing,South,22,0.06,3433.54
2021-01-03,Food,South,28,0.19,1907.91
2021-04-09,Electronics,East,14,0.01,7805.95
2023-03-02,Electronics,East,27,0.29,7518.04
2023-06-17,Food,West,41,0.03,822.29
2023-05-10,Sports,East,40,0.25,3569.63
2021-12-07,Food,South,28,0.32,2531.16
2023-04-28,Clothing,West,26,0.05,2876.95
2023-10-07,Sports,East,49,0.21,3571.29
2023-02-15,Sports,West,2,0.31,5089.55
